,사업자등록번호,데이터수집일자,조사년도,재무보고서구분코드,재무보고서명칭,매출액_재무제표계정과목금액,매출액_비율,매출액_증감율,영업이익_재무제표계정과목금액,영업이익_비율,영업이익_증감율,당기순이익_재무제표계정과목금액,당기순이익_비율,당기순이익_증감율
35690,6473504186,20220302.0,2017.0,2.0,손익계산서,278067.0,100.0,9999.99,25420.0,9.14,9999.99,25420.0,9.14,9999.99
35693,3148604187,20220308.0,2020.0,2.0,손익계산서,516129.0,100.0,31.31,146412.0,28.37,31.46,138294.0,26.79,28.89
35699,3148604187,20220308.0,2018.0,2.0,손익계산서,227793.0,100.0,43.94,80196.0,35.21,67.25,82064.0,36.03,61.14
35702,3148604187,20220308.0,2017.0,2.0,손익계산서,158260.0,100.0,229.52,47949.0,30.3,-173.04,50926.0,32.18,-190.63
35705,1058704188,20220225.0,2020.0,2.0,손익계산서,2816280.0,100.0,-45.18,-575096.0,-20.42,-216.85,-429433.0,-15.25,-205.12
35708,1058704188,20220225.0,2019.0,2.0,손익계산서,5136986.0,100.0,4.03,492148.0,9.58,289.7,408503.0,7.95,300.43
35711,1058704188,20220225.0,2018.0,2.0,손익계산서,4937993.0,100.0,20.0,126289.0,2.56,-71.45,102015.0,2.07,-75.41
35717,4028104189,20220315.0,2020.0,2.0,손익계산서,1445166.0,100.0,12.19,69372.0,4.8,16.44,76519.0,5.29,43.18
35720,4028104189,20220315.0,2019.0,2.0,손익계산서,1288108.0,100.0,71.28,59575.0,4.63,2034.54,53441.0,4.15,148.97
35723,4028104189,20220315.0,2018.0,2.0,손익계산서,752041.0,100.0,-35.38,2791.0,0.37,-89.64,21465.0,2.85,-19.43
35726,4028104189,20220315.0,2017.0,2.0,손익계산서,1163703.0,100.0,9999.99,26953.0,2.32,9999.99,26643.0,2.29,9999.99
35729,4028104190,20220315.0,2020.0,2.0,손익계산서,2256194.0,100.0,-53.16,138051.0,6.12,-67.35,96836.0,4.29,-77.02
35732,4028104190,20220315.0,2019.0,2.0,손익계산서,4816881.0,100.0,291.13,422824.0,8.78,981.64,421424.0,8.75,941.61
35738,4028104190,20220315.0,2017.0,2.0,손익계산서,334786.0,100.0,122.37,-74074.0,-22.13,4.48,-78629.0,-23.49,-4.45
35747,2138104193,20220322.0,2020.0,2.0,손익계산서,191457326.0,100.0,6.35,11713925.0,6.12,3.94,10198911.0,5.33,9.27
35750,2138104193,20220322.0,2019.0,2.0,손익계산서,180017691.0,100.0,0.83,11270170.0,6.26,8.97,9333705.0,5.18,18.91
35753,2138104193,20220322.0,2018.0,2.0,손익계산서,178543444.0,100.0,13.29,10342779.0,5.79,42.58,7849691.0,4.4,42.4
35756,1178104194,20220219.0,2020.0,2.0,손익계산서,6095300.0,100.0,-7.97,32683.0,0.54,-44.01,-2188.0,-0.04,-104.96
35759,1178104194,20220219.0,2019.0,2.0,손익계산서,6623039.0,100.0,-19.47,58368.0,0.88,156.54,44089.0,0.67,136.79
35762,1178104194,20220219.0,2018.0,2.0,손익계산서,8224327.0,100.0,9999.99,-103230.0,-1.26,9999.99,-119836.0,-1.46,9999.99
35766,1198104196,20220307.0,2020.0,2.0,손익계산서,1670491.0,100.0,10.84,91382.0,5.47,61.93,78975.0,4.73,124.44
35769,1198104196,20220307.0,2019.0,2.0,손익계산서,1507151.0,100.0,7.18,56434.0,3.74,14.78,35187.0,2.33,-56.71
35772,1198104196,20220307.0,2018.0,2.0,손익계산서,1406195.0,100.0,9999.99,49166.0,3.5,9999.99,81290.0,5.78,9999.99
35775,1198604197,20220308.0,2020.0,2.0,손익계산서,2657962.0,100.0,20.05,41673.0,1.57,-44.08,151728.0,5.71,79.85
35778,1198604197,20220308.0,2019.0,2.0,손익계산서,2213980.0,100.0,-29.26,74529.0,3.37,19.35,84362.0,3.81,66.95
35781,1198604197,20220308.0,2018.0,2.0,손익계산서,3129765.0,100.0,31.02,62447.0,2.0,37.91,50530.0,1.61,-19.21
35784,1198604197,20220308.0,2017.0,2.0,손익계산서,2388839.0,100.0,3.82,45280.0,1.9,-57.47,62547.0,2.62,-38.08
35787,1298604198,20220308.0,2020.0,2.0,손익계산서,4430836.0,100.0,15.18,983040.0,22.19,134.55,956492.0,21.59,167.15
35790,1298604198,20220308.0,2019.0,2.0,손익계산서,3846790.0,100.0,-2.08,419123.0,10.9,-27.31,358034.0,9.31,-36.25
35797,1348104199,20220219.0,2020.0,2.0,손익계산서,33276148.0,100.0,-15.78,110732.0,0.33,-84.79,168364.0,0.51,-66.17
35800,1348104199,20220219.0,2019.0,2.0,손익계산서,39510211.0,100.0,0.22,728224.0,1.84,-394.21,497631.0,1.26,-157.81
35803,1348104199,20220219.0,2018.0,2.0,손익계산서,39424764.0,100.0,-7.84,-247515.0,-0.63,-117.92,-860790.0,-2.18,-165.56
35806,1348104199,20220219.0,2017.0,2.0,손익계산서,42776441.0,100.0,-3.16,1381086.0,3.23,-39.68,1312907.0,3.07,-91.97
35809,1348104200,20220308.0,2019.0,2.0,손익계산서,5507255.0,100.0,-26.85,324482.0,5.89,-54.53,284403.0,5.16,-54.38
35812,1348104200,20220308.0,2018.0,2.0,손익계산서,7528578.0,100.0,21.19,713616.0,9.48,106.0,623422.0,8.28,118.99
35815,1358604201,20220316.0,2020.0,2.0,손익계산서,2173246.0,100.0,75.09,431380.0,19.85,103.19,432203.0,19.89,110.38
35818,1358604201,20220316.0,2019.0,2.0,손익계산서,1241231.0,100.0,9999.99,212302.0,17.1,9999.99,205439.0,16.55,9999.99
35821,1358604201,20220316.0,2017.0,2.0,손익계산서,797798.0,100.0,17.66,-140704.0,-17.64,18.85,-127881.0,-16.03,3.36
35826,1388104202,20220309.0,2020.0,2.0,손익계산서,26338229.0,100.0,39.04,2692366.0,10.22,190.41,2711189.0,10.29,188.73
35829,1388104202,20220309.0,2019.0,2.0,손익계산서,18942593.0,100.0,19.01,927090.0,4.89,39.14,939020.0,4.96,68.89
35832,1388104202,20220309.0,2018.0,2.0,손익계산서,15916255.0,100.0,30.09,666309.0,4.19,59.83,556000.0,3.49,19.71
35835,1388104202,20220309.0,2017.0,2.0,손익계산서,12234497.0,100.0,20.7,416881.0,3.41,182.98,464461.0,3.8,53.11
35839,2018604204,20220228.0,2020.0,2.0,손익계산서,3357257.0,100.0,-26.05,300971.0,8.96,8.64,286636.0,8.54,13.01
35842,2018604204,20220228.0,2019.0,2.0,손익계산서,4540187.0,100.0,-14.78,277038.0,6.1,-27.3,253633.0,5.59,-23.96
35845,2018604204,20220228.0,2018.0,2.0,손익계산서,5327473.0,100.0,29.67,381048.0,7.15,18.65,333569.0,6.26,16.83
35848,2018604204,20220228.0,2017.0,2.0,손익계산서,4108434.0,100.0,9999.99,321149.0,7.82,9999.99,285522.0,6.95,9999.99
35851,2048104205,20220306.0,2020.0,2.0,손익계산서,1027044.0,100.0,-13.74,30623.0,2.98,-48.25,26189.0,2.55,-48.97
35854,2048104205,20220306.0,2019.0,2.0,손익계산서,1190643.0,100.0,333.04,59175.0,4.97,1378.64,51320.0,4.31,2514.37
35857,2048104205,20220306.0,2018.0,2.0,손익계산서,274951.0,100.0,18.85,4002.0,1.46,4.63,1963.0,0.71,223.39
35860,2048104205,20220306.0,2017.0,2.0,손익계산서,231340.0,100.0,9999.99,3825.0,1.65,9999.99,607.0,0.26,9999.99
35866,2068604206,20220316.0,2019.0,2.0,손익계산서,633505.0,100.0,2.26,146829.0,23.18,-12.21,-83021.0,-13.11,-9.99
35869,2068604206,20220316.0,2018.0,2.0,손익계산서,619481.0,100.0,9.26,167252.0,27.0,10.16,-92232.0,-14.89,3328.7
35872,2068604206,20220316.0,2017.0,2.0,손익계산서,567000.0,100.0,30.0,151821.0,26.78,46.8,-2690.0,-0.47,-65.07
35878,2158604207,20220306.0,2020.0,2.0,손익계산서,67929374.0,100.0,6.66,3187075.0,4.69,123.32,1369941.0,2.02,288.35
35881,2158604207,20220306.0,2019.0,2.0,손익계산서,63685751.0,100.0,84.06,1427115.0,2.24,-227.09,352761.0,0.55,-221.2
35884,2158604207,20220306.0,2018.0,2.0,손익계산서,34600361.0,100.0,59.14,-1122888.0,-3.25,-1479.28,-291048.0,-0.84,-435.07
35887,2158604207,20220306.0,2017.0,2.0,손익계산서,21741713.0,100.0,-1.94,81411.0,0.37,40.69,86863.0,0.4,61.05
35890,2208604208,20211117.0,2016.0,2.0,손익계산서,2169921.0,100.0,71.03,9548.0,0.44,-111.61,20065.0,0.92,54.24
35893,2208604208,20211117.0,2017.0,2.0,손익계산서,2816296.0,100.0,29.79,18767.0,0.67,96.55,41576.0,1.48,107.21
35899,2208604208,20211117.0,2019.0,2.0,손익계산서,2706610.0,100.0,0.49,49099.0,1.81,-5.64,64305.0,2.38,6.95
35902,2208604208,20211117.0,2020.0,2.0,손익계산서,2897852.0,100.0,7.07,155544.0,5.37,216.8,167002.0,5.76,159.7
35905,2208804209,20220308.0,2020.0,2.0,손익계산서,1985644.0,100.0,11.61,215046.0,10.83,2988.85,232898.0,11.73,2553.81
35908,2208804209,20220308.0,2019.0,2.0,손익계산서,1779071.0,100.0,0.32,6962.0,0.39,-90.68,8776.0,0.49,-87.18
35911,2208804209,20220308.0,2018.0,2.0,손익계산서,1773387.0,100.0,9999.99,74714.0,4.21,9999.99,68438.0,3.86,9999.99
35914,2271204210,20220226.0,2020.0,2.0,손익계산서,556674.0,100.0,13.1,47043.0,8.45,101.97,61827.0,11.11,88.32
35917,2271204210,20220226.0,2019.0,2.0,손익계산서,492196.0,100.0,69.71,23292.0,4.73,-35.16,32830.0,6.67,-16.65
35920,2271204210,20220226.0,2018.0,2.0,손익계산서,290014.0,100.0,9999.99,35925.0,12.39,9999.99,39387.0,13.58,9999.99
35923,3028704211,20220307.0,2019.0,2.0,손익계산서,300300.0,100.0,-53.25,20295.0,6.76,-44.03,13034.0,4.34,-62.45
35926,3028704211,20220307.0,2018.0,2.0,손익계산서,642326.0,100.0,174.5,36260.0,5.65,-5901.6,34710.0,5.4,-9999.99
35930,3388804213,20220308.0,2020.0,2.0,손익계산서,1165724.0,100.0,9999.99,-26351.0,-2.26,9999.99,122910.0,10.54,9999.99
35933,3388804213,20220308.0,2018.0,2.0,손익계산서,801915.0,100.0,6.6,5070.0,0.63,117.5,14607.0,1.82,97.66
35936,3388804213,20220308.0,2017.0,2.0,손익계산서,752292.0,100.0,9999.99,2331.0,0.31,9999.99,7390.0,0.98,9999.99
35939,3978104214,20220224.0,2019.0,2.0,손익계산서,868644.0,100.0,15.72,78501.0,9.04,19.77,65037.0,7.49,17.83
35942,3978104214,20220224.0,2018.0,2.0,손익계산서,750672.0,100.0,-10.36,65542.0,8.73,-8.13,55196.0,7.35,-10.54
35945,3978104214,20220224.0,2017.0,2.0,손익계산서,837417.0,100.0,9999.99,71341.0,8.52,9999.99,61701.0,7.37,9999.99
35949,4118104216,20220307.0,2020.0,2.0,손익계산서,842615.0,100.0,-13.85,500300.0,59.37,463.52,499020.0,59.22,528.09
35952,4118104216,20220307.0,2019.0,2.0,손익계산서,978049.0,100.0,0.36,88782.0,9.08,2.06,79450.0,8.12,0.47
35955,4188104217,20220315.0,2020.0,2.0,손익계산서,4482174.0,100.0,31.75,360187.0,8.04,1341.9,356221.0,7.95,248.47
35958,4188104217,20220315.0,2019.0,2.0,손익계산서,3401904.0,100.0,-25.23,24980.0,0.73,-105.33,102225.0,3.0,-121.63
35961,4188104217,20220315.0,2018.0,2.0,손익계산서,4549700.0,100.0,16.95,-468613.0,-10.3,-534.92,-472558.0,-10.39,-726.88
35964,4188104217,20220315.0,2017.0,2.0,손익계산서,3890300.0,100.0,-6.36,107746.0,2.77,-69.54,75383.0,1.94,-80.54
35967,4488104218,20220226.0,2020.0,2.0,손익계산서,6334932.0,100.0,17.46,255288.0,4.03,90.09,290076.0,4.58,113.25
35970,4488104218,20220226.0,2019.0,2.0,손익계산서,5393203.0,100.0,58.36,134298.0,2.49,143.91,136024.0,2.52,113.48
35973,4488104218,20220226.0,2018.0,2.0,손익계산서,3405587.0,100.0,9999.99,55060.0,1.62,9999.99,63718.0,1.87,9999.99
35976,4818104219,20220308.0,2020.0,2.0,손익계산서,2150000.0,100.0,17.23,-14973.0,-0.7,87.8,4480.0,0.21,103.76
35979,4818104219,20220308.0,2019.0,2.0,손익계산서,1833999.0,100.0,9999.99,-122691.0,-6.69,9999.99,-119090.0,-6.49,9999.99
35983,5034804221,20220306.0,2018.0,2.0,손익계산서,4285000.0,100.0,12.44,1027000.0,23.97,59.72,891000.0,20.79,105.3
35986,5034804221,20220306.0,2017.0,2.0,손익계산서,3811000.0,100.0,-8.52,643000.0,16.87,-6.81,434000.0,11.39,-25.04
35989,5598804222,20220221.0,2020.0,2.0,손익계산서,9829328.0,100.0,10.6,402898.0,4.1,225.06,427945.0,4.35,266.33
35995,5598804222,20220221.0,2018.0,2.0,손익계산서,1982482.0,100.0,9999.99,93295.0,4.71,9999.99,57493.0,2.9,9999.99
35998,5678104223,20220221.0,2020.0,2.0,손익계산서,109928.0,100.0,-24.79,545.0,0.5,227.63,511.0,0.46,146.86
36001,5678104223,20220221.0,2019.0,2.0,손익계산서,146156.0,100.0,21.98,-427.0,-0.29,-41.98,207.0,0.14,-67.66
36004,5678104223,20220221.0,2018.0,2.0,손익계산서,119819.0,100.0,-30.26,-736.0,-0.61,-287.28,640.0,0.53,63.68
36007,5678104223,20220221.0,2017.0,2.0,손익계산서,171802.0,100.0,109.38,393.0,0.23,241.74,391.0,0.23,258.72
36010,5678104224,20220221.0,2020.0,2.0,손익계산서,1676468.0,100.0,9.79,93261.0,5.56,23.01,100672.0,6.01,-20.18
36013,5678104224,20220221.0,2019.0,2.0,손익계산서,1526935.0,100.0,59.47,75818.0,4.97,163.17,126129.0,8.26,145.79
36016,5678104224,20220221.0,2018.0,2.0,손익계산서,957503.0,100.0,9999.99,28810.0,3.01,9999.99,51315.0,5.36,9999.99
36019,5878104225,20210914.0,2016.0,2.0,손익계산서,659888.0,100.0,9999.99,8350.0,1.27,9999.99,7531.0,1.14,9999.99
36022,5878104225,20210914.0,2017.0,2.0,손익계산서,1519366.0,100.0,130.25,-189966.0,-12.5,-2375.04,-250635.0,-16.5,-3428.04
36027,6168104228,20220307.0,2020.0,2.0,손익계산서,2515924.0,100.0,12.88,65706.0,2.61,11.88,47732.0,1.9,23.38
36030,6168104228,20220307.0,2019.0,2.0,손익계산서,2228848.0,100.0,-24.29,58728.0,2.63,-29.83,38687.0,1.74,-38.62
36033,6168104228,20220307.0,2018.0,2.0,손익계산서,2943805.0,100.0,-28.16,83699.0,2.84,-37.1,63027.0,2.14,-88.1
36036,6168104228,20220307.0,2017.0,2.0,손익계산서,4097785.0,100.0,9999.99,133068.0,3.25,9999.99,529722.0,12.93,9999.99
36048,1138104234,20220223.0,2020.0,2.0,손익계산서,27294259.0,100.0,10.54,673345.0,2.47,-51.37,1190583.0,4.36,-60.85
36051,1138104234,20220223.0,2019.0,2.0,손익계산서,24691683.0,100.0,1.06,1384758.0,5.61,-27.44,3041145.0,12.32,-60.14
36054,1138104234,20220223.0,2018.0,2.0,손익계산서,24432084.0,100.0,2.02,1908369.0,7.81,-3.74,7629528.0,31.23,-710.96
36057,1138104234,20220223.0,2017.0,2.0,손익계산서,23949268.0,100.0,8.32,1982491.0,8.28,13.38,-1248785.0,-5.21,-90.05
36064,4788504236,20220304.0,2019.0,2.0,손익계산서,375442076.0,100.0,2.5,41583588.0,11.08,18.77,28385416.0,7.56,32.53
36067,4788504236,20220304.0,2018.0,2.0,손익계산서,366291688.0,100.0,9.85,35011467.0,9.56,-17.92,21417716.0,5.85,-23.34
36070,4788504236,20220304.0,2017.0,2.0,손익계산서,333439971.0,100.0,7.52,42654263.0,12.79,4.15,27939262.0,8.38,15.36
36073,8318104237,20220307.0,2020.0,2.0,손익계산서,778085.0,100.0,-36.31,20248.0,2.6,-88.76,6333.0,0.81,-95.82
36076,8318104237,20220307.0,2019.0,2.0,손익계산서,1221603.0,100.0,62.07,180115.0,14.74,1336.97,151600.0,12.41,556.57
36079,8318104237,20220307.0,2018.0,2.0,손익계산서,753727.0,100.0,-40.91,-14561.0,-1.93,-138.76,-33204.0,-4.41,-209.83
36082,8318104237,20220307.0,2017.0,2.0,손익계산서,1275454.0,100.0,401.97,37564.0,2.95,374.05,30232.0,2.37,579.11
36085,1198604238,20211217.0,2016.0,2.0,손익계산서,9538576.0,100.0,31.69,877318.0,9.2,46.29,806485.0,8.45,56.79
36086,1198604238,20211217.0,2017.0,2.0,손익계산서,8316390.0,100.0,-12.81,416068.0,5.0,-52.58,510675.0,6.14,-36.68
36088,1198604238,20211217.0,2019.0,2.0,손익계산서,8903662.0,100.0,-6.56,802423.0,9.01,34.99,336652.0,3.78,-66.09
36089,1198604238,20211217.0,2020.0,2.0,손익계산서,7617791.0,100.0,-14.44,388558.0,5.1,-51.58,97363.0,1.28,-71.08
36100,1208104239,20220218.0,2020.0,2.0,손익계산서,11941877.0,100.0,13.75,409566.0,3.43,184.64,466179.0,3.9,364.68
36103,1208104239,20220218.0,2019.0,2.0,손익계산서,10498402.0,100.0,-2.74,143888.0,1.37,-70.48,100323.0,0.96,-75.83
36106,1208104239,20220218.0,2018.0,2.0,손익계산서,10793727.0,100.0,9999.99,487505.0,4.52,9999.99,415076.0,3.85,9999.99
36113,1608604241,20220308.0,2018.0,2.0,손익계산서,5652637.0,100.0,1130.3,1267125.0,22.42,-4038.84,984404.0,17.41,-3712.23
36116,1878804242,20220308.0,2020.0,2.0,손익계산서,767426.0,100.0,9999.99,30647.0,3.99,9999.99,30420.0,3.96,9999.99
36119,1878804242,20220308.0,2019.0,2.0,손익계산서,584171.0,100.0,34.2,49407.0,8.46,-26.48,54322.0,9.3,-25.57
36123,2958704244,20220220.0,2017.0,2.0,손익계산서,6000.0,100.0,9999.99,-153000.0,-2550.0,9999.99,-24000.0,-400.0,9999.99
36126,5028104245,20220307.0,2020.0,2.0,손익계산서,285627.0,100.0,33.02,-96740.0,-33.87,65.63,-87638.0,-30.68,66.08
36129,5028104245,20220307.0,2019.0,2.0,손익계산서,214726.0,100.0,9999.99,-281437.0,-131.07,9999.99,-258330.0,-120.31,9999.99
36132,5028104245,20220307.0,2017.0,2.0,손익계산서,1155910.0,100.0,103.63,130496.0,11.29,20.53,141974.0,12.28,33.38
36135,6538604246,20220302.0,2020.0,2.0,손익계산서,1656907.0,100.0,82.98,-347908.0,-21.0,-2855.49,-352831.0,-21.29,-2501.68
36138,6538604246,20220302.0,2019.0,2.0,손익계산서,905512.0,100.0,439.48,12626.0,1.39,-114.24,14691.0,1.62,-116.19
36141,6538604246,20220302.0,2018.0,2.0,손익계산서,167848.0,100.0,-75.76,-88647.0,-52.81,-163.64,-90732.0,-54.06,-265.81
36144,6538604246,20220302.0,2017.0,2.0,손익계산서,692457.0,100.0,-19.15,139289.0,20.12,36.98,54722.0,7.9,-40.13
36147,8158104247,20220221.0,2020.0,2.0,손익계산서,2023440.0,100.0,-1.39,75728.0,3.74,277.5,19647.0,0.97,139.24
36150,8158104247,20220221.0,2019.0,2.0,손익계산서,2051969.0,100.0,-10.88,-42664.0,-2.08,-133.48,-50071.0,-2.44,-144.65
36153,8158104247,20220221.0,2018.0,2.0,손익계산서,2302550.0,100.0,15.48,127426.0,5.53,126.58,112151.0,4.87,86.97
36156,8158104247,20220221.0,2017.0,2.0,손익계산서,1993976.0,100.0,22.41,56240.0,2.82,-3161.51,59985.0,3.01,1462.92
36159,8928604248,20220308.0,2020.0,2.0,손익계산서,1940144.0,100.0,37.2,147577.0,7.61,49.14,149389.0,7.7,31.72
36165,8928604248,20220308.0,2018.0,2.0,손익계산서,964285.0,100.0,60.91,90079.0,9.34,109.7,85049.0,8.82,101.91
36168,8928604248,20220308.0,2017.0,2.0,손익계산서,599259.0,100.0,9999.99,42956.0,7.17,9999.99,42122.0,7.03,9999.99
36171,1078704249,20210914.0,2016.0,2.0,손익계산서,8776111.0,100.0,-19.14,167469.0,1.91,-75.9,28008.0,0.32,-87.41
36174,1078704249,20210914.0,2017.0,2.0,손익계산서,5122934.0,100.0,-41.63,-1446907.0,-28.24,-963.98,-1074546.0,-20.98,-3936.57
36177,1078704249,20210914.0,2018.0,2.0,손익계산서,5240300.0,100.0,2.29,181621.0,3.47,-112.55,58407.0,1.11,-105.44
36180,1078704249,20210914.0,2019.0,2.0,손익계산서,7040188.0,100.0,34.35,568214.0,8.07,212.86,127828.0,1.82,118.86
36183,1078704249,20210914.0,2020.0,2.0,손익계산서,5623082.0,100.0,-20.13,-866687.0,-15.41,-252.53,-963038.0,-17.13,-853.39
36189,1308604251,20220228.0,2020.0,2.0,손익계산서,18237613.0,100.0,-12.34,357809.0,1.96,-23.59,299926.0,1.64,-9.28
36192,1308604251,20220228.0,2019.0,2.0,손익계산서,20806109.0,100.0,9999.99,468282.0,2.25,9999.99,330598.0,1.59,9999.99
36195,1558604252,20220218.0,2020.0,2.0,손익계산서,6340408.0,100.0,11.19,77367.0,1.22,-81.58,99311.0,1.57,-77.75
36198,1558604252,20220218.0,2019.0,2.0,손익계산서,5702120.0,100.0,9999.99,420077.0,7.37,9999.99,446248.0,7.83,9999.99
36201,2902004253,20220226.0,2020.0,2.0,손익계산서,3940041.0,100.0,9999.99,-474196.0,-12.04,9999.99,-416800.0,-10.58,9999.99
36204,2902004253,20220226.0,2019.0,2.0,손익계산서,3451443.0,100.0,9999.99,103404.0,3.0,9999.99,131093.0,3.8,9999.99
36207,2902004253,20220226.0,2018.0,2.0,손익계산서,1728545.0,100.0,427.47,58941.0,3.41,79.5,69551.0,4.02,95.09
36210,2902004253,20220226.0,2017.0,2.0,손익계산서,327705.0,100.0,1076.43,32836.0,10.02,-135.21,35651.0,10.88,-138.25
36213,3138104254,20220307.0,2018.0,2.0,손익계산서,427439.0,100.0,-43.43,7895.0,1.85,-88.38,8208.0,1.92,-87.82
36216,3138104254,20220307.0,2019.0,2.0,손익계산서,722587.0,100.0,69.05,155804.0,21.56,1873.45,155601.0,21.53,1795.72
36219,4088104255,20220307.0,2020.0,2.0,손익계산서,1706962.0,100.0,-0.92,157443.0,9.22,23.54,164118.0,9.61,27.1
36222,4088104255,20220307.0,2019.0,2.0,손익계산서,1722783.0,100.0,-7.02,127444.0,7.4,-22.77,129130.0,7.5,-22.2
36225,4178104256,20220307.0,2020.0,2.0,손익계산서,1787972.0,100.0,11.36,74136.0,4.15,245.71,76058.0,4.25,288.06
36228,4178104256,20220307.0,2019.0,2.0,손익계산서,1605636.0,100.0,9999.99,-50878.0,-3.17,9999.99,-40443.0,-2.52,9999.99
36231,4788704257,20220307.0,2020.0,2.0,손익계산서,68091.0,100.0,-76.91,-16330.0,-23.98,-150.28,-16241.0,-23.85,-159.75
36234,4788704257,20220307.0,2019.0,2.0,손익계산서,294916.0,100.0,-28.68,32475.0,11.01,-41.45,27181.0,9.22,-48.09
36237,4788704257,20220307.0,2018.0,2.0,손익계산서,413526.0,100.0,482.1,55466.0,13.41,45.56,52358.0,12.66,52.67
36240,4788704257,20220307.0,2017.0,2.0,손익계산서,71040.0,100.0,9999.99,38105.0,53.64,9999.99,34295.0,48.28,9999.99
36243,5158104258,20220307.0,2020.0,2.0,손익계산서,3908817.0,100.0,107.24,600373.0,15.36,618.36,558257.0,14.28,368.8
36246,5158104258,20220307.0,2019.0,2.0,손익계산서,1886148.0,100.0,81.86,83576.0,4.43,22.14,119082.0,6.31,96.35
36249,5158104258,20220307.0,2018.0,2.0,손익계산서,1037167.0,100.0,9999.99,68425.0,6.6,9999.99,60647.0,5.85,9999.99
36253,8378704260,20220307.0,2019.0,2.0,손익계산서,835003.0,100.0,31.32,87021.0,10.42,-44.39,70038.0,8.39,-52.76
36256,8378704260,20220307.0,2018.0,2.0,손익계산서,635848.0,100.0,30.22,156498.0,24.61,130.0,148274.0,23.32,117.81
36259,8378704260,20220307.0,2017.0,2.0,손익계산서,488290.0,100.0,9999.99,68042.0,13.93,9999.99,68076.0,13.94,9999.99
36266,1078104261,20220304.0,2020.0,2.0,손익계산서,300955863.0,100.0,11.9,5773408.0,1.92,30.83,4857339.0,1.61,287.71
36269,1078104261,20220304.0,2019.0,2.0,손익계산서,268958595.0,100.0,3.92,4413053.0,1.64,-14.65,1252842.0,0.47,-74.57
36272,1078104261,20220304.0,2018.0,2.0,손익계산서,258808047.0,100.0,10.47,5170540.0,2.0,10.8,4925941.0,1.9,81.38
36275,1078104261,20220304.0,2017.0,2.0,손익계산서,234273776.0,100.0,11.83,4666379.0,1.99,50.2,2715877.0,1.16,30.49
36278,1108104262,20210914.0,2016.0,2.0,손익계산서,3013648.0,100.0,25.21,73409.0,2.44,55.86,104000.0,3.45,9999.99
36279,1108104262,20210914.0,2017.0,2.0,손익계산서,2598935.0,100.0,-13.76,43455.0,1.67,-40.8,55624.0,2.14,-46.52
36280,1108104262,20210914.0,2018.0,2.0,손익계산서,2968022.0,100.0,14.2,51879.0,1.75,19.39,56256.0,1.9,1.14
36281,1108104262,20210914.0,2019.0,2.0,손익계산서,3955626.0,100.0,33.27,54062.0,1.37,4.21,100225.0,2.53,78.16
36282,1108104262,20210914.0,2020.0,2.0,손익계산서,4054608.0,100.0,2.5,61492.0,1.52,13.74,110909.0,2.74,10.66
36293,1388104263,20220308.0,2020.0,2.0,손익계산서,556126.0,100.0,6.3,16411.0,2.95,-49.33,-2152.0,-0.39,-116.4
36296,1388104263,20220308.0,2019.0,2.0,손익계산서,523173.0,100.0,92.78,32391.0,6.19,-26.71,13120.0,2.51,-48.87
36301,5048104266,20220306.0,2019.0,2.0,손익계산서,1851390.0,100.0,3.25,38358.0,2.07,-20.01,43090.0,2.33,81.02
36304,5048104266,20220306.0,2018.0,2.0,손익계산서,1793191.0,100.0,-31.68,47953.0,2.67,-71.67,23804.0,1.33,-83.04
36307,5048104266,20220306.0,2017.0,2.0,손익계산서,2624506.0,100.0,9999.99,169283.0,6.45,9999.99,140394.0,5.35,9999.99
36312,5048504267,20220227.0,2018.0,2.0,손익계산서,109984098.0,100.0,-7.64,2813301.0,2.56,-0.56,1122152.0,1.02,-11.84
